Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H33,Other liabilities,Financial position,430,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars  ,H34,Total income per employee count(3),Financial ratios,101700,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars  ,H35,Surplus per employee count,Financial ratios,10800,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H36,Current ratio,Financial ratios,92,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H37,Quick ratio,Financial ratios,78,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H39,Return on equity,Financial ratios,43,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H40,Return on total assets,Financial ratios,15,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H41,Liabilities structure,Financial ratios,34,"ANZSIC06 groups S951, S952, and S953"
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H01,Total income,Financial performance,2390,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H02,Sales of goods not further processed,Financial performance,0,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H03,Sales of other goods and services,Financial performance,0,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,1270,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,888,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H07,Non-operating income,Financial performance,233,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H08,Total expenditure,Financial performance,2018,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H09,Interest and donations,Financial performance,217,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H10,Indirect taxes,Financial performance,4,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H11,Depreciation,Financial performance,48,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H12,Salaries and wages paid,Financial performance,635,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,0,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H18,Other purchases and operating expenses,Financial performance,0,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1055,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H20,Non-operating expenses,Financial performance,59,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H21,Opening stocks,Financial performance,15,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H22,Closing stocks,Financial performance,15,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H23,Surplus before income tax,Financial performance,371,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H24,Total assets,Financial position,7119,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H25,Current assets,Financial position,2516,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H26,Fixed tangible assets,Financial position,1259,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H27,Additions to fixed assets,Financial position,47,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H28,Disposals of fixed assets,Financial position,32,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H29,Other assets,Financial position,3344,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H30,Total equity and liabilities,Financial position,7119,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,6273,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H32,Current liabilities,Financial position,797,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H33,Other liabilities,Financial position,49,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars  ,H34,Total income per employee count(3),Financial ratios,174700,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars  ,H35,Surplus per employee count,Financial ratios,27200,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H36,Current ratio,Financial ratios,316,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H37,Quick ratio,Financial ratios,314,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H39,Return on equity,Financial ratios,6,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group S955
2013,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H41,Liabilities structure,Financial ratios,88,ANZSIC06 group S955
2013,Level 3,RS21,Other Services,Dollars (millions),H01,Total income,Financial performance,8358,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H02,Sales of goods not further processed,Financial performance,0,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H03,Sales of other goods and services,Financial performance,0,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,7199,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,903,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H07,Non-operating income,Financial performance,256,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H08,Total expenditure,Financial performance,7519,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H09,Interest and donations,Financial performance,288,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H10,Indirect taxes,Financial performance,34,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H11,Depreciation,Financial performance,193,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,2362,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H13,Redundancy and severance,Financial performance,C,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,0,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H18,Other purchases and operating expenses,Financial performance,0,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,4560,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H20,Non-operating expenses,Financial performance,82,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H21,Opening stocks,Financial performance,293,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H22,Closing stocks,Financial performance,309,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H23,Surplus before income tax,Financial performance,854,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H24,Total assets,Financial position,10334,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H25,Current assets,Financial position,3907,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H26,Fixed tangible assets,Financial position,2482,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H27,Additions to fixed assets,Financial position,379,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,214,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H29,Other assets,Financial position,3945,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H30,Total equity and liabilities,Financial position,10334,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,7341,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H32,Current liabilities,Financial position,2033,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars (millions),H33,Other liabilities,Financial position,960,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars  ,H34,Total income per employee count(3),Financial ratios,152600,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Dollars  ,H35,Surplus per employee count,Financial ratios,15600,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Percentage,H36,Current ratio,Financial ratios,192,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Percentage,H37,Quick ratio,Financial ratios,177,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Percentage,H39,Return on equity,Financial ratios,12,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 3,RS21,Other Services,Percentage,H41,Liabilities structure,Financial ratios,71,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H01,Total income,Financial performance,15160,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H02,Sales of goods not further processed,Financial performance,0,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H03,Sales of other goods and services,Financial performance,0,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,13093,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1626,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H07,Non-operating income,Financial performance,441,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H08,Total expenditure,Financial performance,13387,ANZSIC06 divisions R and S
